"eastwest","eumember","country","expert","var00001","party_id","year","party","vote","family","position","salience1","dissent2","future","ep","fiscal","employ","cohesion","environ","asylum","foreign","lrgen","lrecon","galtan","lr_gen","radrt","con","lib","cd","soc","radleft","green","reg","aus","be","dk","esp","fin","fr","ger","gr","irl","it","nl","por","sw","uk","pro_anti"
1,0,14,,,1403,1984,"KESK",17.600000381469727,11,2.140000104904175,1.399999976158142,1.4299999475479126,,,,,,,,,,,,0.5199999809265137,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,14,,,1404,1984,"SKDL",13.5,6,1.5700000524520874,1.7100000381469727,1.2899999618530273,,,,,,,,,,,,0.17999999225139618,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,14,,,1405,1984,"SMP",9.699999809265137,11,1.4299999475479126,1.7100000381469727,1,,,,,,,,,,,,0.5800000429153442,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,14,,,1406,1984,"RKP/SFP",4.599999904632568,8,4.429999828338623,2.2899999618530273,1.4299999475479126,,,,,,,,,,,,0.6100000143051147,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1,0,14,,,1408,1984,"VIHR",1.399999976158142,7,3.5999999046325684,1.399999976158142,2,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1,0,14,,,1409,1984,"SKL",3,10,1.5700000524520874,1.4299999475479126,1.1399999856948853,,,,,,,,,,,,0.6800000071525574,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,14,,,1410,1984,"LKP",0,3,4.429999828338623,2.2899999618530273,1.2899999618530273,,,,,,,,,,,,0.5600000023841858,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1,0,16,,,1601,1984,"VK",5.599999904632568,6,1.2899999618530273,1.5700000524520874,1,,,,,,,,,,,,0.12000000476837158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,16,,,1602,1984,"SAP",45.599998474121094,5,2.140000104904175,1.8600000143051147,1.5700000524520874,,,,,,,,,,,,0.2900000214576721,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,16,,,1603,1984,"CP",15.5,11,1.8600000143051147,1.7100000381469727,1.4299999475479126,,,,,,,,,,,,0.5900000333786011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,16,,,1604,1984,"FPL",5.900000095367432,3,4.860000133514404,2.430000066757202,1.2899999618530273,,,,,,,,,,,,0.550000011920929,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1,0,16,,,1605,1984,"MSP",23.600000381469727,2,5.139999866485596,2.7100000381469727,1.2899999618530273,,,,,,,,,,,,0.7699999809265137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1,0,16,,,1606,1984,"KdS",1.899999976158142,10,2.8299999237060547,2,1.3300000429153442,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,16,,,1607,1984,"GRONA",1.7000000476837158,7,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
1,1,1,,,101,1988,"PCB/KP",0.800000011920929,6,2.75,2.25,2,,,,,,,,,,,,0.14000000059604645,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,,,102,1988,"PS",15.699999809265137,5,5.800000190734863,3,2,,,,,,,,,,,,0.28518518805503845,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1,1,1,,,103,1988,"SP",14.899999618530273,5,6.329999923706055,2.8299999237060547,1.5,,,,,,,,,,,,0.3118518590927124,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1,1,1,,,104,1988,"ECOLO",2.5999999046325684,7,5.599999904632568,2.4000000953674316,2,,,,,,,,,,,,0.39259257912635803,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1,1,1,,,105,1988,"AGALEV",4.5,7,5.170000076293945,2.1700000762939453,1.7999999523162842,,,,,,,,,,,,0.3888888955116272,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1,1,1,,,107,1988,"PVV",11.5,3,6.670000076293945,3,1.3300000429153442,,,,,,,,,,,,0.7533333897590637,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1,1,1,,,106,1988,"PRL",9.399999618530273,3,6.800000190734863,3.4000000953674316,1.399999976158142,,,,,,,,,,,,0.7437037229537964,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1,1,1,,,108,1988,"PSC",8,4,6.599999904632568,3.200000047683716,1.600000023841858,,,,,,,,,,,,0.6051852107048035,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1,1,1,,,109,1988,"CVP",19.5,4,6.5,2.8299999237060547,1.3300000429153442,,,,,,,,,,,,0.5607407689094543,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1,1,1,,,110,1988,"VU",8,8,5.670000076293945,2.3299999237060547,2,,,,,,,,,,,,0.6570370197296143,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1,1,1,,,111,1988,"FDF",1.2000000476837158,8,5.75,2.5,1.25,,,,,,,,,,,,0.5955555438995361,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1,1,1,,,112,1988,"VB",1.899999976158142,1,3.6700000762939453,2.1700000762939453,1.5,,,,,,,,,,,,0.9792592525482178,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1,1,2,,,201,1988,"SD",29.299999237060547,5,4.889999866485596,3.109999895095825,3.25,,,,,,,,,,,,0.3718518316745758,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1,1,2,,,202,1988,"RV",6.199999809265137,3,5,3.2200000286102295,2.5,,,,,,,,,,,,0.4940740764141083,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1,1,2,,,203,1988,"KF",20.799999237060547,2,5.559999942779541,2.890000104904175,1.75,,,,,,,,,,,,0.7311111092567444,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1,1,2,,,204,1988,"CD",4.900000095367432,3,7,4.21999979019165,1.3799999952316284,,,,,,,,,,,,0.5651851892471313,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1,1,2,,,205,1988,"RF",0.5,9,1,4.25,1.1699999570846558,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,,,206,1988,"SF",14.600000381469727,6,2,3.7799999713897705,1.75,,,,,,,,,,,,0.19703704118728638,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,,,207,1988,"GRONN",1.2999999523162842,7,2.25,3,1.5,,,,,,,,,,,,0.10999999940395355,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,,,208,1988,"DKP",0.8999999761581421,6,1.1100000143051147,3.890000104904175,1,,,,,,,,,,,,0.10000000149011612,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,,,209,1988,"FK",2.200000047683716,9,1,3.430000066757202,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,,,210,1988,"KRF",2.4000000953674316,10,4.889999866485596,2.559999942779541,2.130000114440918,,,,,,,,,,,,0.6059259176254272,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1,1,2,,,211,1988,"V",10.5,11,6.670000076293945,4,1.5,,,,,,,,,,,,0.7096295952796936,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1,1,2,,,212,1988,"FP",4.800000190734863,1,3.3299999237060547,2.890000104904175,2,,,,,,,,,,,,0.8811111450195312,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,,,214,1988,"VS",1.399999976158142,6,1.25,3.5,1,,,,,,,,,,,,0.07999999821186066,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,3,,,301,1988,"CDU",34.5,4,6.860000133514404,3.430000066757202,1,,,,,,,,,,,,0.6466666460037231,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1,1,3,,,302,1988,"SPD",37,5,6.289999961853027,3,2,,,,,,,,,,,,0.32370367646217346,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1,1,3,,,303,1988,"FDP",9.100000381469727,3,6.710000038146973,3.2899999618530273,1.1699999570846558,,,,,,,,,,,,0.5103703737258911,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1,1,3,,,304,1988,"GRUN",8.300000190734863,7,3.7100000381469727,2.569999933242798,2.569999933242798,,,,,,,,,,,,0.25703704357147217,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1,1,3,,,305,1988,"REP",0,1,1.5700000524520874,2.859999895095825,1.7100000381469727,,,,,,,,,,,,0.9200000166893005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,3,,,307,1988,"KPD",0,6,1.399999976158142,1.75,1.2000000476837158,,,,,,,,,,,,0.14000000059604645,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,3,,,308,1988,"CSU",9.800000190734863,4,6.289999961853027,2.859999895095825,1.5700000524520874,,,,,,,,,,,,0.7600000500679016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1,1,4,,,401,1988,"PASOK",45.79999923706055,5,5.599999904632568,3.4000000953674316,1.7000000476837158,,,,,,,,,,,,0.4000000059604645,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1,1,4,,,402,1988,"ND",40.900001525878906,2,7,4.099999904632568,1.5,,,,,,,,,,,,0.8100000023841858,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1,1,4,,,403,1988,"SAP",1.7999999523162842,6,5.860000133514404,3.569999933242798,2.140000104904175,,,,,,,,,,,,0.1599999964237213,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1,1,4,,,404,1988,"KKE",9.899999618530273,6,1.7999999523162842,3.0999999046325684,1.2000000476837158,,,,,,,,,,,,0.09000000357627869,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,4,,,405,1988,"DIANA/DA",0,9,6.440000057220459,3.75,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1,1,4,,,407,1988,"NAP",0,6,1,4,1,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,5,,,501,1988,"PSOE",44.29999923706055,5,6.849999904632568,4,1.309999942779541,,,,,,,,,,,,0.35111111402511597,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,5,,,502,1988,"PP",26.100000381469727,2,5.920000076293945,3.0799999237060547,1.690000057220459,,,,,,,,,,,,0.8007407188415527,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,5,,,503,1988,"CDS",9.300000190734863,3,6.539999961853027,3.4600000381469727,1.090000033378601,,,,,,,,,,,,0.636296272277832,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,5,,,504,1988,"IU",4.599999904632568,6,5,3.25,2.25,,,,,,,,,,,,0.23185186088085175,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,5,,,505,1988,"CiU",5,8,6.690000057220459,3.7699999809265137,1.149999976158142,,,,,,,,,,,,0.6325925588607788,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,5,,,506,1988,"PNV",1.5,8,6.25,3.4200000762939453,1.5,,,,,,,,,,,,0.6355555057525635,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,5,,,507,1988,"EA",0,8,5.820000171661377,3.180000066757202,1.4500000476837158,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,5,,,508,1988,"HB",1.2000000476837158,8,3,2.109999895095825,1.8799999952316284,,,,,,,,,,,,0.03333333507180214,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,5,,,509,1988,"EE",0.5,5,5.78000020980835,3,1.3799999952316284,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,5,,,510,1988,"PAR",0.4000000059604645,8,6.400000095367432,3.200000047683716,1.399999976158142,,,,,,,,,,,,0.7661818265914917,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,5,,,511,1988,"ERC",0.5,8,6.570000171661377,3.430000066757202,1.3300000429153442,,,,,,,,,,,,0.38814812898635864,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,5,,,512,1988,"UV",0.30000001192092896,8,6.289999961853027,3.5,1.3300000429153442,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,5,,,513,1988,"BNG",0.30000001192092896,8,5.25,3.25,1.5,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,5,,,514,1988,"VERDE",0,7,5.75,3,1.75,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,5,,,515,1988,"VE",0,7,5.25,3,1.25,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,5,,,516,1988,"PA",0.5,8,6.170000076293945,3.6700000762939453,1.5,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,6,,,601,1988,"PCF",9.800000190734863,6,1.8899999856948853,2.559999942779541,1.3300000429153442,,,,,,,,,,,,0.14148147404193878,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,6,,,602,1988,"PS",31.399999618530273,5,6.110000133514404,4,2.440000057220459,,,,,,,,,,,,0.2881481349468231,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1,1,6,,,603,1988,"MRG",0,6,6.25,3.25,1.5,,,,,,,,,,,,0.39407408237457275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1,1,6,,,604,1988,"PSU",0,6,4,2.3299999237060547,2.6700000762939453,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1,1,6,,,605,1988,"VERTS",1.2000000476837158,7,3.859999895095825,2.569999933242798,2.2899999618530273,,,,,,,,,,,,0.3607407510280609,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1,1,6,,,609,1988,"RPR",11.199999809265137,2,4.670000076293945,2.890000104904175,2.6700000762939453,,,,,,,,,,,,0.8022221922874451,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1,1,6,,,610,1988,"FN",9.699999809265137,1,1.440000057220459,2.5,1.2200000286102295,,,,,,,,,,,,0.9866666793823242,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,6,,,613,1988,"UDF",21.5,3,6.260000228881836,3.740000009536743,1.8200000524520874,,,,,,,,,,,,0.6511110663414001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1,1,7,,,701,1988,"FF",44.20000076293945,2,5.289999961853027,2.7100000381469727,1.8600000143051147,,,,,,,,,,,,0.597777783870697,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1,1,7,,,702,1988,"FG",27.100000381469727,4,6.289999961853027,3.2899999618530273,1.5700000524520874,,,,,,,,,,,,0.6422222256660461,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1,1,7,,,703,1988,"LP",6.5,5,4.670000076293945,3,2.3299999237060547,,,,,,,,,,,,0.3548147976398468,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1,1,7,,,704,1988,"WP",3.799999952316284,6,2.8299999237060547,3,1.8300000429153442,,,,,,,,,,,,0.18000000715255737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1,7,,,705,1988,"GREENS",0.4000000059604645,7,3.5,2.8299999237060547,2.200000047683716,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1,7,,,706,1988,"PD",11.899999618530273,3,6.199999809265137,3.5999999046325684,1.399999976158142,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1,1,7,,,707,1988,"SF",1.899999976158142,8,3,2,1.3300000429153442,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1,7,,,708,1988,"DS",0.4000000059604645,6,3,2.3299999237060547,1.3300000429153442,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1,8,,,801,1988,"DC/PP",34.29999923706055,4,6.380000114440918,3.75,1.6699999570846558,,,,,,,,,,,,0.5562962889671326,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1,1,8,,,802,1988,"PCI",26.600000381469727,6,6,3,2.5,,,,,,,,,,,,0.10666666179895401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1,1,8,,,804,1988,"PSI",14.300000190734863,5,6.380000114440918,2.880000114440918,1.600000023841858,,,,,,,,,,,,0.3548148274421692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1,1,8,,,805,1988,"MSI-DN",5.900000095367432,1,1.6299999952316284,2.630000114440918,1.3300000429153442,,,,,,,,,,,,0.9140741229057312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1,8,,,806,1988,"PRI",3.700000047683716,3,6.5,3.5,1.1699999570846558,,,,,,,,,,,,0.49037036299705505,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1,1,8,,,807,1988,"PSDI",3,5,6.130000114440918,2.75,1.399999976158142,,,,,,,,,,,,0.5174074172973633,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1,1,8,,,808,1988,"FdV",2.5,7,5.599999904632568,2.799999952316284,2,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1,1,8,,,810,1988,"PLI",2.0999999046325684,3,6.630000114440918,3.430000066757202,1.600000023841858,,,,,,,,,,,,0.6266667246818542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1,1,8,,,811,1988,"LN",1.7999999523162842,8,5.800000190734863,2.799999952316284,2,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1,1,8,,,813,1988,"PR",2.5999999046325684,9,6.429999828338623,3.140000104904175,1.25,,,,,,,,,,,,0.23000000417232513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1,1,8,,,816,1988,"DP",1.7000000476837158,6,3,2,1.75,,,,,,,,,,,,0.05000000074505806,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1,10,,,1001,1988,"CDA",34.599998474121094,4,6.559999942779541,2.6700000762939453,1.3799999952316284,,,,,,,,,,,,0.5762962698936462,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1,1,10,,,1002,1988,"PvdA",33.29999923706055,5,5.78000020980835,2.2200000286102295,1.75,,,,,,,,,,,,0.29185184836387634,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1,1,10,,,1003,1988,"VVD",17.399999618530273,3,6.21999979019165,2.3299999237060547,1.6299999952316284,,,,,,,,,,,,0.7229629755020142,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1,1,10,,,1004,1988,"D'66",6.099999904632568,3,6.329999923706055,2.2200000286102295,1.25,,,,,,,,,,,,0.4340740740299225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1,1,10,,,1006,1988,"SGP",1.7999999523162842,10,2.559999942779541,2.2200000286102295,1.3799999952316284,,,,,,,,,,,,0.9096295833587646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,10,,,1007,1988,"GPV",1,10,2.890000104904175,2.109999895095825,1.25,,,,,,,,,,,,0.8925925493240356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,10,,,1008,1988,"RPF",0,10,3.109999895095825,2.109999895095825,1.5,,,,,,,,,,,,0.9096295833587646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,10,,,1009,1988,"CD",0,1,1.8600000143051147,3,1,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,10,,,1010,1988,"PPR",1.2999999523162842,6,4,2,1.3300000429153442,,,,,,,,,,,,0.1599999964237213,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1,1,10,,,1011,1988,"PSP",1.2000000476837158,6,1.3300000429153442,3,1.6699999570846558,,,,,,,,,,,,0.05999999865889549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,10,,,1012,1988,"CPN",0,6,2.3299999237060547,2.6700000762939453,1,,,,,,,,,,,,0.07999999821186066,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,10,,,1013,1988,"EVP",0,9,3.5,1.5,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,11,,,1101,1988,"TORY",42.20000076293945,2,3.5,3,2.75,,,,,,,,,,,,0.7681481838226318,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,1,11,,,1102,1988,"LAB",30.799999237060547,5,5.5,2.880000114440918,2.380000114440918,,,,,,,,,,,,0.2803703546524048,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1,1,11,,,1103,1988,"SDLP",0.4000000059604645,5,6.329999923706055,2.3299999237060547,1.6699999570846558,,,,,,,,,,,,0.40666666626930237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1,1,11,,,1104,1988,"LDP",22.5,3,6.630000114440918,3.380000114440918,2.130000114440918,,,,,,,,,,,,0.4888888895511627,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1,1,11,,,1105,1988,"SNP",1.2999999523162842,8,5.670000076293945,2.6700000762939453,1.6699999570846558,,,,,,,,,,,,0.419259250164032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1,1,11,,,1106,1988,"CYMRU",0.4000000059604645,8,5.670000076293945,2.6700000762939453,2,,,,,,,,,,,,0.3155555725097656,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1,1,11,,,1107,1988,"GREENUK",0.30000001192092896,7,5.5,2,3,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1,1,12,,,1201,1988,"CDU",12.5,6,2,3,1.5700000524520874,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,12,,,1202,1988,"CDS-PP",4.400000095367432,2,6.570000171661377,3.430000066757202,2.430000066757202,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1,1,12,,,1203,1988,"PPM",0.4000000059604645,9,4.329999923706055,4,2,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1,1,12,,,1204,1988,"PRD",4.900000095367432,5,5.25,3,2,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1,1,12,,,1205,1988,"PSP",22.799999237060547,5,6.860000133514404,4.139999866485596,1.4299999475479126,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1,1,12,,,1206,1988,"PPD/PSD",51.29999923706055,3,6.289999961853027,3.859999895095825,1.6699999570846558,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1,1,12,,,1208,1988,"PSR",0.6000000238418579,6,1.7999999523162842,3,1.7999999523162842,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,12,,,1209,1988,"PCP",0,6,1,3,1,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,12,,,1210,1988,"PDC",0.6000000238418579,2,4.5,3,1.5,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1,1,12,,,1211,1988,"UDP",0.8999999761581421,6,1.5,3.3299999237060547,1,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,12,,,1212,1988,"MDP",0.6000000238418579,9,2.3299999237060547,2.6700000762939453,1.6699999570846558,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
