region_code,region_name,municipality_code,municipality_name,piece,group,x,y
13,Hallands län,1380,Halmstad,1,128.1,378788.164505526,6304339.38313456
13,Hallands län,1381,Laholm,1,129.1,401914.923657282,6275533.15999669
13,Hallands län,1381,Laholm,1,129.1,402765.604815406,6272293.73689716
13,Hallands län,1381,Laholm,1,129.1,404376.694187346,6270518.54161198
13,Hallands län,1381,Laholm,1,129.1,406107.871815854,6264304.87631111
13,Hallands län,1381,Laholm,1,129.1,404399.317472583,6259654.05866374
13,Hallands län,1381,Laholm,1,129.1,405768.942260728,6257500.17200899
13,Hallands län,1381,Laholm,1,129.1,404841.378604184,6255115.43314393
13,Hallands län,1381,Laholm,1,129.1,402497.837741983,6253212.86486034
13,Hallands län,1381,Laholm,1,129.1,399920.982012205,6253478.49479875
13,Hallands län,1381,Laholm,1,129.1,395192.695698983,6250547.46881557
13,Hallands län,1381,Laholm,1,129.1,391589.305970792,6246897.01475558
13,Hallands län,1381,Laholm,1,129.1,388813.503768458,6244098.87677605
13,Hallands län,1381,Laholm,1,129.1,385755.614977613,6246694.71742527
13,Hallands län,1381,Laholm,1,129.1,375888.989480198,6248117.26783301
13,Hallands län,1381,Laholm,1,129.1,373164.619097822,6248866.92947103
13,Hallands län,1381,Laholm,1,129.1,374818.376982326,6254865.20920895
13,Hallands län,1381,Laholm,1,129.1,370761.602432207,6257497.2121059
13,Hallands län,1381,Laholm,1,129.1,372825.222858909,6260502.86568463
13,Hallands län,1381,Laholm,1,129.1,373985.874642111,6263801.78036002
13,Hallands län,1381,Laholm,1,129.1,374230.014454553,6269139.86953554
13,Hallands län,1381,Laholm,1,129.1,376989.422181678,6269324.21246161
13,Hallands län,1381,Laholm,1,129.1,378301.564353644,6274017.22094987
13,Hallands län,1381,Laholm,1,129.1,388966.301503193,6279954.65663921
13,Hallands län,1381,Laholm,1,129.1,388455.1516304,6282623.30198036
13,Hallands län,1381,Laholm,1,129.1,395258.946605697,6282523.4348936
13,Hallands län,1381,Laholm,1,129.1,397477.500645778,6284507.5698732
13,Hallands län,1381,Laholm,1,129.1,400303.430082024,6280997.54289972
13,Hallands län,1381,Laholm,1,129.1,401914.923657282,6275533.15999669
01,Stockholms län,0160,Täby,1,13.1,674633.53141418,6600354.93305002
01,Stockholms län,0160,Täby,1,13.1,675709.199298865,6600614.94587287
01,Stockholms län,0160,Täby,1,13.1,676514.701286439,6599491.89430455
01,Stockholms län,0160,Täby,1,13.1,677955.981598679,6599202.43311376
01,Stockholms län,0160,Täby,1,13.1,678266.303702272,6596534.62234475
01,Stockholms län,0160,Täby,1,13.1,677587.919122826,6595338.58131189
01,Stockholms län,0160,Täby,1,13.1,678120.154859547,6594240.21666469
01,Stockholms län,0160,Täby,1,13.1,676342.390981902,6592759.88749253
01,Stockholms län,0160,Täby,1,13.1,676745.232252219,6592272.84847387
01,Stockholms län,0160,Täby,1,13.1,675923.407547062,6591527.00970213
01,Stockholms län,0160,Täby,1,13.1,675706.070643084,6590815.48828738
01,Stockholms län,0160,Täby,1,13.1,673144.174852015,6591418.32164977
01,Stockholms län,0160,Täby,1,13.1,673381.18496567,6593063.92674703
01,Stockholms län,0160,Täby,1,13.1,672575.319396674,6593888.01963452
01,Stockholms län,0160,Täby,1,13.1,672124.643732149,6593290.65178711
01,Stockholms län,0160,Täby,1,13.1,671307.476149803,6593067.78047438
01,Stockholms län,0160,Täby,1,13.1,669813.591326493,6595800.2011633
01,Stockholms län,0160,Täby,1,13.1,670051.045110809,6597407.81958019
01,Stockholms län,0160,Täby,1,13.1,669325.830712846,6599166.7265146
01,Stockholms län,0160,Täby,1,13.1,670970.858396491,6600872.39731769
01,Stockholms län,0160,Täby,1,13.1,673192.659487773,6600693.39252916
01,Stockholms län,0160,Täby,1,13.1,674633.53141418,6600354.93305002
13,Hallands län,1382,Falkenberg,1,130.1,353146.344014234,6332129.81209514
13,Hallands län,1382,Falkenberg,1,130.1,356334.708680331,6333812.6331377
13,Hallands län,1382,Falkenberg,1,130.1,355469.403385432,6336919.71850066
13,Hallands län,1382,Falkenberg,1,130.1,357382.429924521,6337928.82780443
13,Hallands län,1382,Falkenberg,1,130.1,355944.331192068,6341295.99368526
13,Hallands län,1382,Falkenberg,1,130.1,356818.970068193,6343819.9942886
13,Hallands län,1382,Falkenberg,1,130.1,359524.530996432,6344747.5558664
13,Hallands län,1382,Falkenberg,1,130.1,367311.863770628,6351714.16204301
13,Hallands län,1382,Falkenberg,1,130.1,370831.686212217,6349212.17681728
13,Hallands län,1382,Falkenberg,1,130.1,375213.399877457,6348961.23749664
13,Hallands län,1382,Falkenberg,1,130.1,376454.405512414,6345615.65984824
13,Hallands län,1382,Falkenberg,1,130.1,375156.403541201,6344743.72771473
13,Hallands län,1382,Falkenberg,1,130.1,375521.741017951,6338872.06806258
13,Hallands län,1382,Falkenberg,1,130.1,379835.140857494,6339834.65011275
13,Hallands län,1382,Falkenberg,1,130.1,382545.217335671,6338952.17319059
13,Hallands län,1382,Falkenberg,1,130.1,381889.322989684,6336605.59633803
13,Hallands län,1382,Falkenberg,1,130.1,383388.916064315,6335646.83469229
13,Hallands län,1382,Falkenberg,1,130.1,385125.493799534,6336875.77145843
13,Hallands län,1382,Falkenberg,1,130.1,387050.379791348,6335536.21674363
13,Hallands län,1382,Falkenberg,1,130.1,384120.996892184,6333157.74837877
13,Hallands län,1382,Falkenberg,1,130.1,384274.363188035,6329654.32778443
13,Hallands län,1382,Falkenberg,1,130.1,380742.200078042,6327874.45851225
13,Hallands län,1382,Falkenberg,1,130.1,379098.970802292,6323820.10091581
13,Hallands län,1382,Falkenberg,1,130.1,375022.589808279,6325044.28467613
13,Hallands län,1382,Falkenberg,1,130.1,372234.790584211,6321511.16029374
13,Hallands län,1382,Falkenberg,1,130.1,370230.770031776,6321516.47655529
13,Hallands län,1382,Falkenberg,1,130.1,368480.335769214,6316467.43261239
13,Hallands län,1382,Falkenberg,1,130.1,373975.904417573,6313552.84805157
13,Hallands län,1382,Falkenberg,1,130.1,371663.702402203,6310707.0238495
13,Hallands län,1382,Falkenberg,1,130.1,370882.236329192,6305357.5904615
13,Hallands län,1382,Falkenberg,1,130.1,367649.46990526,6303277.53642477
13,Hallands län,1382,Falkenberg,1,130.1,363048.04349743,6303350.21840387
13,Hallands län,1382,Falkenberg,1,130.1,356936.548452161,6298751.60150062
13,Hallands län,1382,Falkenberg,1,130.1,354719.361050878,6295561.18435513
13,Hallands län,1382,Falkenberg,1,130.1,354973.490816655,6300966.25718274
13,Hallands län,1382,Falkenberg,1,130.1,351509.942411919,6304139.67193519
13,Hallands län,1382,Falkenberg,1,130.1,346900.864167253,6307834.25888946
13,Hallands län,1382,Falkenberg,1,130.1,342273.536471861,6309518.70363042
13,Hallands län,1382,Falkenberg,1,130.1,339272.175346767,6313248.1873794
13,Hallands län,1382,Falkenberg,1,130.1,340255.059903365,6316766.83317811
13,Hallands län,1382,Falkenberg,1,130.1,340180.850791673,6319750.29835595
13,Hallands län,1382,Falkenberg,1,130.1,347554.132847622,6321242.6155366
13,Hallands län,1382,Falkenberg,1,130.1,350311.759695843,6318946.45109599
13,Hallands län,1382,Falkenberg,1,130.1,352023.257157839,6321787.13293754
13,Hallands län,1382,Falkenberg,1,130.1,355344.866101837,6322852.82601399
13,Hallands län,1382,Falkenberg,1,130.1,352631.504360915,6325545.28542394
13,Hallands län,1382,Falkenberg,1,130.1,353462.892222517,6327672.96592445
13,Hallands län,1382,Falkenberg,1,130.1,353146.344014234,6332129.81209514
13,Hallands län,1383,Varberg,1,131.1,353146.344014234,6332129.81209514
13,Hallands län,1383,Varberg,1,131.1,353462.892222517,6327672.96592445
13,Hallands län,1383,Varberg,1,131.1,352631.504360915,6325545.28542394
13,Hallands län,1383,Varberg,1,131.1,355344.866101837,6322852.82601399
13,Hallands län,1383,Varberg,1,131.1,352023.257157839,6321787.13293754
13,Hallands län,1383,Varberg,1,131.1,350311.759695843,6318946.45109599
13,Hallands län,1383,Varberg,1,131.1,347554.132847622,6321242.6155366
13,Hallands län,1383,Varberg,1,131.1,340180.850791673,6319750.29835595
13,Hallands län,1383,Varberg,1,131.1,338595.490948135,6323662.37116629
13,Hallands län,1383,Varberg,1,131.1,335780.57148257,6325565.01623409
13,Hallands län,1383,Varberg,1,131.1,334038.387220489,6329975.92471056
13,Hallands län,1383,Varberg,1,131.1,333505.151597426,6336274.06059706
13,Hallands län,1383,Varberg,1,131.1,330612.386669117,6341206.02091631
13,Hallands län,1383,Varberg,1,131.1,326878.80550745,6345823.15797598
13,Hallands län,1383,Varberg,1,131.1,327148.486459503,6350224.83719709
13,Hallands län,1383,Varberg,1,131.1,330127.977725621,6351727.31363331
13,Hallands län,1383,Varberg,1,131.1,329785.410739323,6354742.53944866
13,Hallands län,1383,Varberg,1,131.1,331936.297149388,6356504.05420591
13,Hallands län,1383,Varberg,1,131.1,337052.65957362,6355135.50861939
13,Hallands län,1383,Varberg,1,131.1,343257.826588838,6358456.28208361
13,Hallands län,1383,Varberg,1,131.1,345277.930407366,6355993.59685544
13,Hallands län,1383,Varberg,1,131.1,344901.124532886,6350597.09065376
13,Hallands län,1383,Varberg,1,131.1,349607.032914244,6351315.48245855
13,Hallands län,1383,Varberg,1,131.1,351115.765186149,6355991.83306057
13,Hallands län,1383,Varberg,1,131.1,358715.779780425,6357417.21664292
13,Hallands län,1383,Varberg,1,131.1,361858.744020956,6356688.88702334
13,Hallands län,1383,Varberg,1,131.1,367311.863770628,6351714.16204301
13,Hallands län,1383,Varberg,1,131.1,359524.530996432,6344747.5558664
13,Hallands län,1383,Varberg,1,131.1,356818.970068193,6343819.9942886
13,Hallands län,1383,Varberg,1,131.1,355944.331192068,6341295.99368526
13,Hallands län,1383,Varberg,1,131.1,357382.429924521,6337928.82780443
13,Hallands län,1383,Varberg,1,131.1,355469.403385432,6336919.71850066
13,Hallands län,1383,Varberg,1,131.1,356334.708680331,6333812.6331377
13,Hallands län,1383,Varberg,1,131.1,353146.344014234,6332129.81209514
13,Hallands län,1384,Kungsbacka,1,132.1,315862.264481445,6368993.08591936
13,Hallands län,1384,Kungsbacka,1,132.1,315553.294717286,6370773.37055976
13,Hallands län,1384,Kungsbacka,1,132.1,316061.799690916,6372810.22993414
13,Hallands län,1384,Kungsbacka,1,132.1,317719.279304397,6377316.30653998
13,Hallands län,1384,Kungsbacka,1,132.1,317514.748872829,6380230.18473161
13,Hallands län,1384,Kungsbacka,1,132.1,317381.46046983,6383960.44618476
13,Hallands län,1384,Kungsbacka,1,132.1,321331.024720575,6383973.42054819
13,Hallands län,1384,Kungsbacka,1,132.1,322773.441796762,6382439.4562621
13,Hallands län,1384,Kungsbacka,1,132.1,328803.293190304,6383592.52418275
13,Hallands län,1384,Kungsbacka,1,132.1,332896.246312249,6384999.41577915
13,Hallands län,1384,Kungsbacka,1,132.1,337707.087765941,6387897.03998708
13,Hallands län,1384,Kungsbacka,1,132.1,341061.131743225,6383702.26180614
13,Hallands län,1384,Kungsbacka,1,132.1,339929.371357663,6379446.15164326
13,Hallands län,1384,Kungsbacka,1,132.1,340885.238422745,6377562.56422163
13,Hallands län,1384,Kungsbacka,1,132.1,341435.402636643,6375251.38087311
13,Hallands län,1384,Kungsbacka,1,132.1,340755.69487519,6372733.68998867
13,Hallands län,1384,Kungsbacka,1,132.1,341353.767103703,6371437.51000633
13,Hallands län,1384,Kungsbacka,1,132.1,342885.280590597,6370818.05016537
13,Hallands län,1384,Kungsbacka,1,132.1,343775.983449104,6369707.2349811
13,Hallands län,1384,Kungsbacka,1,132.1,344514.504589605,6366091.99037653
13,Hallands län,1384,Kungsbacka,1,132.1,343257.826588838,6358456.28208361
13,Hallands län,1384,Kungsbacka,1,132.1,337052.65957362,6355135.50861939
13,Hallands län,1384,Kungsbacka,1,132.1,331936.297149388,6356504.05420591
13,Hallands län,1384,Kungsbacka,1,132.1,329785.410739323,6354742.53944866
13,Hallands län,1384,Kungsbacka,1,132.1,329277.798326115,6358527.36456002
13,Hallands län,1384,Kungsbacka,1,132.1,328446.793501855,6359578.90750288
13,Hallands län,1384,Kungsbacka,1,132.1,326339.235308092,6359053.20524673
13,Hallands län,1384,Kungsbacka,1,132.1,325566.466532603,6360166.39491821
13,Hallands län,1384,Kungsbacka,1,132.1,327053.521736863,6364133.77929579
13,Hallands län,1384,Kungsbacka,1,132.1,327237.415971395,6369438.9458503
13,Hallands län,1384,Kungsbacka,1,132.1,326686.574969992,6371809.05589841
13,Hallands län,1384,Kungsbacka,1,132.1,325566.039816463,6372497.33963716
13,Hallands län,1384,Kungsbacka,1,132.1,324346.2272538,6371277.55066566
13,Hallands län,1384,Kungsbacka,1,132.1,323433.141439562,6368635.21296284
13,Hallands län,1384,Kungsbacka,1,132.1,322018.716598827,6363181.55670378
13,Hallands län,1384,Kungsbacka,1,132.1,321271.158641666,6361495.65106957
13,Hallands län,1384,Kungsbacka,1,132.1,320221.413599894,6360935.51816257
13,Hallands län,1384,Kungsbacka,1,132.1,318808.135794831,6361617.34863596
13,Hallands län,1384,Kungsbacka,1,132.1,317849.919392134,6363619.81408132
13,Hallands län,1384,Kungsbacka,1,132.1,315862.264481445,6368993.08591936
14,Västra Götalands län,1401,Härryda,1,133.1,344640.876451862,6401954.85791465
14,Västra Götalands län,1401,Härryda,1,133.1,347442.38123517,6401364.56596082
14,Västra Götalands län,1401,Härryda,1,133.1,349754.582359205,6400823.39831939
14,Västra Götalands län,1401,Härryda,1,133.1,354645.178020518,6388794.10209642
14,Västra Götalands län,1401,Härryda,1,133.1,351570.355955146,6388833.4889886
14,Västra Götalands län,1401,Härryda,1,133.1,348466.166132062,6388402.79030427
14,Västra Götalands län,1401,Härryda,1,133.1,345930.951201138,6389712.90299958
14,Västra Götalands län,1401,Härryda,1,133.1,343884.437666365,6389009.93448889
14,Västra Götalands län,1401,Härryda,1,133.1,342398.151137341,6391119.08997338
14,Västra Götalands län,1401,Härryda,1,133.1,337707.087765941,6387897.03998708
14,Västra Götalands län,1401,Härryda,1,133.1,334432.121182901,6389979.90643153
14,Västra Götalands län,1401,Härryda,1,133.1,331253.911547568,6391155.41094428
14,Västra Götalands län,1401,Härryda,1,133.1,329259.587289571,6391109.70480107
14,Västra Götalands län,1401,Härryda,1,133.1,328032.292197662,6390604.37949229
14,Västra Götalands län,1401,Härryda,1,133.1,325662.113651928,6393168.70834631
14,Västra Götalands län,1401,Härryda,1,133.1,326241.805652253,6393838.22660001
14,Västra Götalands län,1401,Härryda,1,133.1,325239.869211995,6396315.88824257
14,Västra Götalands län,1401,Härryda,1,133.1,326702.190791642,6396807.01660781
14,Västra Götalands län,1401,Härryda,1,133.1,328552.580188164,6397525.65931727
14,Västra Götalands län,1401,Härryda,1,133.1,329610.512830324,6397313.37132955
14,Västra Götalands län,1401,Härryda,1,133.1,332686.203380723,6400720.10520128
14,Västra Götalands län,1401,Härryda,1,133.1,334106.430137012,6401389.64887062
14,Västra Götalands län,1401,Härryda,1,133.1,340009.14905623,6401725.79932853
14,Västra Götalands län,1401,Härryda,1,133.1,344640.876451862,6401954.85791465
14,Västra Götalands län,1402,Partille,1,134.1,327184.070362015,6405773.6814865
14,Västra Götalands län,1402,Partille,1,134.1,328174.840364678,6406333.17336848
14,Västra Götalands län,1402,Partille,1,134.1,331220.295150815,6406822.20467078
14,Västra Götalands län,1402,Partille,1,134.1,332453.871117889,6406632.02055741
14,Västra Götalands län,1402,Partille,1,134.1,333533.317559396,6404195.25188851
14,Västra Götalands län,1402,Partille,1,134.1,332717.394109245,6403639.84124279
14,Västra Götalands län,1402,Partille,1,134.1,333026.007291706,6401979.44634394
14,Västra Götalands län,1402,Partille,1,134.1,334106.430137012,6401389.64887062
14,Västra Götalands län,1402,Partille,1,134.1,332686.203380723,6400720.10520128
14,Västra Götalands län,1402,Partille,1,134.1,329610.512830324,6397313.37132955
14,Västra Götalands län,1402,Partille,1,134.1,328552.580188164,6397525.65931727
14,Västra Götalands län,1402,Partille,1,134.1,326702.190791642,6396807.01660781
14,Västra Götalands län,1402,Partille,1,134.1,325573.910226472,6402340.43545249
14,Västra Götalands län,1402,Partille,1,134.1,326921.627595835,6402551.37373164
14,Västra Götalands län,1402,Partille,1,134.1,326959.332120154,6404755.572344
14,Västra Götalands län,1402,Partille,1,134.1,327184.070362015,6405773.6814865
14,Västra Götalands län,1407,Öckerö,1,135.1,302859.807921561,6406141.45841219
14,Västra Götalands län,1407,Öckerö,1,135.1,304025.602245183,6406604.08276239
14,Västra Götalands län,1407,Öckerö,1,135.1,304806.010337477,6404685.5305945
14,Västra Götalands län,1407,Öckerö,1,135.1,303985.926794521,6403307.57481529
14,Västra Götalands län,1407,Öckerö,1,135.1,303269.972323307,6401242.26283502
14,Västra Götalands län,1407,Öckerö,1,135.1,303249.02911071,6399308.16850881
14,Västra Götalands län,1407,Öckerö,1,135.1,302922.118243314,6398058.0109835
14,Västra Götalands län,1407,Öckerö,1,135.1,302268.667113724,6397625.48721224
14,Västra Götalands län,1407,Öckerö,1,135.1,299330.685642704,6399869.13390259
14,Västra Götalands län,1407,Öckerö,1,135.1,299267.716714408,6400876.78556058
14,Västra Götalands län,1407,Öckerö,1,135.1,300690.564842685,6400733.82453061
14,Västra Götalands län,1407,Öckerö,1,135.1,300887.561126497,6401815.52808839
14,Västra Götalands län,1407,Öckerö,1,135.1,300488.311899905,6402275.49418125
14,Västra Götalands län,1407,Öckerö,1,135.1,300521.433259181,6403354.24617242
14,Västra Götalands län,1407,Öckerö,1,135.1,301564.334505963,6403226.75227581
14,Västra Götalands län,1407,Öckerö,1,135.1,301681.218659735,6405243.9448368
14,Västra Götalands län,1407,Öckerö,1,135.1,302859.807921561,6406141.45841219
14,Västra Götalands län,1407,Öckerö,2,135.2,297721.874055487,6405219.74435582
14,Västra Götalands län,1407,Öckerö,2,135.2,299266.624782835,6410780.83558445
14,Västra Götalands län,1407,Öckerö,2,135.2,301297.238219923,6408112.65073971
14,Västra Götalands län,1407,Öckerö,2,135.2,298701.266954637,6404801.67572751
14,Västra Götalands län,1407,Öckerö,2,135.2,297721.874055487,6405219.74435582
14,Västra Götalands län,1415,Stenungsund,1,136.1,324045.921719272,6433160.68481233
14,Västra Götalands län,1415,Stenungsund,1,136.1,323168.096505163,6433020.27032928
14,Västra Götalands län,1415,Stenungsund,1,136.1,322822.225267457,6432356.51739419
14,Västra Götalands län,1415,Stenungsund,1,136.1,322605.479578488,6430504.98327697
14,Västra Götalands län,1415,Stenungsund,1,136.1,322031.913127749,6429240.84236377
14,Västra Götalands län,1415,Stenungsund,1,136.1,314467.81234675,6428943.62938051
14,Västra Götalands län,1415,Stenungsund,1,136.1,309646.499260614,6430041.37283765
14,Västra Götalands län,1415,Stenungsund,1,136.1,312723.732167969,6433302.2595617
14,Västra Götalands län,1415,Stenungsund,1,136.1,313478.17070171,6435988.71933263
14,Västra Götalands län,1415,Stenungsund,1,136.1,313609.02584899,6438419.87253417
14,Västra Götalands län,1415,Stenungsund,1,136.1,313259.566594545,6440899.25738218
14,Västra Götalands län,1415,Stenungsund,1,136.1,313081.371553168,6443347.70525031
14,Västra Götalands län,1415,Stenungsund,1,136.1,314151.362988713,6444717.71270057
14,Västra Götalands län,1415,Stenungsund,1,136.1,315387.602182704,6446308.58482437
14,Västra Götalands län,1415,Stenungsund,1,136.1,316346.108527313,6448224.95750512
14,Västra Götalands län,1415,Stenungsund,1,136.1,316659.280693559,6451035.09058929
14,Västra Götalands län,1415,Stenungsund,1,136.1,319599.766042117,6450269.74181999
14,Västra Götalands län,1415,Stenungsund,1,136.1,320435.589863211,6448740.62100638
14,Västra Götalands län,1415,Stenungsund,1,136.1,323275.137731027,6448225.91124051
14,Västra Götalands län,1415,Stenungsund,1,136.1,324970.688291202,6446763.03962788
14,Västra Götalands län,1415,Stenungsund,1,136.1,325751.123208181,6444935.40619698
14,Västra Götalands län,1415,Stenungsund,1,136.1,325419.360697314,6442841.62096765
14,Västra Götalands län,1415,Stenungsund,1,136.1,326333.619055796,6439349.53171383
14,Västra Götalands län,1415,Stenungsund,1,136.1,325911.839391991,6436341.19064329
14,Västra Götalands län,1415,Stenungsund,1,136.1,324798.045275254,6434368.99298614
14,Västra Götalands län,1415,Stenungsund,1,136.1,324045.921719272,6433160.68481233
14,Västra Götalands län,1415,Stenungsund,2,136.2,310126.520266784,6441975.14213637
14,Västra Götalands län,1415,Stenungsund,2,136.2,310389.388658852,6443477.40977213
14,Västra Götalands län,1415,Stenungsund,2,136.2,310598.066000681,6444998.02086122
14,Västra Götalands län,1415,Stenungsund,2,136.2,311580.126599343,6444444.09836181
14,Västra Götalands län,1415,Stenungsund,2,136.2,311549.266663549,6443180.46586282
14,Västra Götalands län,1415,Stenungsund,2,136.2,310800.746079393,6442174.08970227
14,Västra Götalands län,1415,Stenungsund,2,136.2,310126.520266784,6441975.14213637
14,Västra Götalands län,1419,Tjörn,1,137.1,304888.055747312,6430981.95283312
14,Västra Götalands län,1419,Tjörn,1,137.1,304954.255761545,6430209.19414709
14,Västra Götalands län,1419,Tjörn,1,137.1,303961.5211762,6429650.66283131
14,Västra Götalands län,1419,Tjörn,1,137.1,302617.393146608,6429141.89846931
14,Västra Götalands län,1419,Tjörn,1,137.1,301920.118632796,6428529.92743595
14,Västra Götalands län,1419,Tjörn,1,137.1,301286.917257447,6427323.0859749
14,Västra Götalands län,1419,Tjörn,1,137.1,300768.468903201,6426298.49430277
14,Västra Götalands län,1419,Tjörn,1,137.1,298834.234371472,6426163.46593708
14,Västra Götalands län,1419,Tjörn,1,137.1,298473.522453231,6427078.60742919
14,Västra Götalands län,1419,Tjörn,1,137.1,298510.148695908,6429283.73472826
14,Västra Götalands län,1419,Tjörn,1,137.1,297390.013139613,6429853.00633827
14,Västra Götalands län,1419,Tjörn,1,137.1,296977.818614386,6430140.90216306
14,Västra Götalands län,1419,Tjörn,1,137.1,296619.308630641,6430787.22488704
14,Västra Götalands län,1419,Tjörn,1,137.1,296486.199175375,6432392.67770136
14,Västra Götalands län,1419,Tjörn,1,137.1,296711.175611382,6433470.72267036
14,Västra Götalands län,1419,Tjörn,1,137.1,297412.41616831,6433665.98592079
14,Västra Götalands län,1419,Tjörn,1,137.1,298994.611249001,6433821.81193248
14,Västra Götalands län,1419,Tjörn,1,137.1,299163.196482918,6434600.35938394
14,Västra Götalands län,1419,Tjörn,1,137.1,298977.973682506,6435548.57983814
14,Västra Götalands län,1419,Tjörn,1,137.1,296574.807013595,6435431.91371766
14,Västra Götalands län,1419,Tjörn,1,137.1,295574.83670809,6435646.82570015
14,Västra Götalands län,1419,Tjörn,1,137.1,295097.55276452,6436530.58246351
14,Västra Götalands län,1419,Tjörn,1,137.1,295087.459519199,6437541.85014217
14,Västra Götalands län,1419,Tjörn,1,137.1,295834.563704423,6439167.81853017
14,Västra Götalands län,1419,Tjörn,1,137.1,296534.245088314,6439660.88470394
14,Västra Götalands län,1419,Tjörn,1,137.1,297468.141797989,6440040.83158515
14,Västra Götalands län,1419,Tjörn,1,137.1,300759.808181726,6439402.59372983
14,Västra Götalands län,1419,Tjörn,1,137.1,301929.223940499,6439728.3866648
14,Västra Götalands län,1419,Tjörn,1,137.1,302626.066492285,6440459.29197818
14,Västra Götalands län,1419,Tjörn,1,137.1,303830.076612923,6443406.95627935
14,Västra Götalands län,1419,Tjörn,1,137.1,304352.919114988,6443895.92608161
14,Västra Götalands län,1419,Tjörn,1,137.1,305410.860710238,6443681.71396916
14,Västra Götalands län,1419,Tjörn,1,137.1,306651.180156784,6442758.0995604
14,Västra Götalands län,1419,Tjörn,1,137.1,306427.217416997,6441680.05110803
14,Västra Götalands län,1419,Tjörn,1,137.1,305675.818058514,6440412.80888726
14,Västra Götalands län,1419,Tjörn,1,137.1,306736.323217032,6439900.79224306
14,Västra Götalands län,1419,Tjörn,1,137.1,308544.202789801,6441075.74055777
14,Västra Götalands län,1419,Tjörn,1,137.1,309553.30454468,6439847.52496134
14,Västra Götalands län,1419,Tjörn,1,137.1,309687.981449047,6437945.25439786
14,Västra Götalands län,1419,Tjörn,1,137.1,309568.329763194,6435246.39999742
14,Västra Götalands län,1419,Tjörn,1,137.1,309027.260793382,6433521.93264279
14,Västra Götalands län,1419,Tjörn,1,137.1,308097.329910039,6432725.28503474
14,Västra Götalands län,1419,Tjörn,1,137.1,307333.27741462,6432767.13096689
14,Västra Götalands län,1419,Tjörn,1,137.1,307027.875726307,6434070.70571541
14,Västra Götalands län,1419,Tjörn,1,137.1,305911.29607452,6434341.20068961
14,Västra Götalands län,1419,Tjörn,1,137.1,305402.944045736,6432304.31982539
14,Västra Götalands län,1419,Tjörn,1,137.1,304888.055747312,6430981.95283312
14,Västra Götalands län,1421,Orust,1,138.1,314176.051294552,6446413.02265697
14,Västra Götalands län,1421,Orust,1,138.1,312070.003184124,6446184.94837368
14,Västra Götalands län,1421,Orust,1,138.1,310368.618837579,6445965.71374413
14,Västra Götalands län,1421,Orust,1,138.1,309758.669170451,6445824.49375627
14,Västra Götalands län,1421,Orust,1,138.1,308548.370151405,6445072.44371668
14,Västra Götalands län,1421,Orust,1,138.1,307417.438774987,6443367.91255551
14,Västra Götalands län,1421,Orust,1,138.1,306075.89208459,6443729.64792185
14,Västra Götalands län,1421,Orust,1,138.1,306286.625003221,6445162.32028831
14,Västra Götalands län,1421,Orust,1,138.1,305348.342767616,6446067.5653808
14,Västra Götalands län,1421,Orust,1,138.1,303632.437517806,6447313.28811201
14,Västra Götalands län,1421,Orust,1,138.1,302289.347545601,6448055.76409977
14,Västra Götalands län,1421,Orust,1,138.1,300291.877123929,6446857.56030604
14,Västra Götalands län,1421,Orust,1,138.1,299481.667153695,6445578.62370703
14,Västra Götalands län,1421,Orust,1,138.1,299027.407800057,6443868.20983276
14,Västra Götalands län,1421,Orust,1,138.1,298045.891370118,6442205.45483637
14,Västra Götalands län,1421,Orust,1,138.1,296741.538171905,6440879.63850621
14,Västra Götalands län,1421,Orust,1,138.1,295625.286208965,6440622.43613107
14,Västra Götalands län,1421,Orust,1,138.1,294707.393339402,6441077.18008091
14,Västra Götalands län,1421,Orust,1,138.1,294036.132644654,6441968.60833781
14,Västra Götalands län,1421,Orust,1,138.1,292896.139794307,6440855.64427509
14,Västra Götalands län,1421,Orust,1,138.1,292006.463156876,6441792.43373717
14,Västra Götalands län,1421,Orust,1,138.1,292598.072070359,6442297.21094616
14,Västra Götalands län,1421,Orust,1,138.1,293552.812310877,6443690.79468044
14,Västra Götalands län,1421,Orust,1,138.1,293896.204068737,6445145.02303233
14,Västra Götalands län,1421,Orust,1,138.1,293064.984724568,6446625.18821328
14,Västra Götalands län,1421,Orust,1,138.1,291787.568705934,6448143.96843237
14,Västra Götalands län,1421,Orust,1,138.1,290681.966795634,6449336.01146473
14,Västra Götalands län,1421,Orust,1,138.1,290452.83218445,6450611.49440725
14,Västra Götalands län,1421,Orust,1,138.1,289145.140586688,6450818.7056096
14,Västra Götalands län,1421,Orust,1,138.1,288321.599719275,6449569.60540188
14,Västra Götalands län,1421,Orust,1,138.1,287548.259998743,6449136.60147654
14,Västra Götalands län,1421,Orust,1,138.1,288683.470950426,6451899.52238879
14,Västra Götalands län,1421,Orust,1,138.1,290405.034527445,6454102.8068449
14,Västra Götalands län,1421,Orust,1,138.1,291930.950516752,6453615.38949251
14,Västra Götalands län,1421,Orust,1,138.1,293383.37421552,6453423.89709679
14,Västra Götalands län,1421,Orust,1,138.1,294496.774261835,6454252.73738804
14,Västra Götalands län,1421,Orust,1,138.1,295490.221832346,6455000.1944902
14,Västra Götalands län,1421,Orust,1,138.1,297282.837659914,6455610.30854766
14,Västra Götalands län,1421,Orust,1,138.1,298446.020778108,6456371.7960599
