region_code,region_name,municipality_code,municipality_name,city_code,city_name,x,y,year,population,population_density
01,Stockholms län,0114,Upplands Väsby,T0450,Båtbyggartorp och Harva,661300,6600708,2015,NA,NA
01,Stockholms län,0114,Upplands Väsby,T0450,Båtbyggartorp och Harva,661300,6600708,2018,207,440
01,Stockholms län,0114,Upplands Väsby,T0236,Löwenströmska lasarettet,664782,6603912,2015,636,937
01,Stockholms län,0114,Upplands Väsby,T0236,Löwenströmska lasarettet,664782,6603912,2018,618,909
01,Stockholms län,0115,Vallentuna,T0116,Brottby,683107,6607203,2015,224,604
01,Stockholms län,0115,Vallentuna,T0116,Brottby,683107,6607203,2018,262,671
01,Stockholms län,0115,Vallentuna,T0146,Ekskogen,681806,6615623,2015,277,459
01,Stockholms län,0115,Vallentuna,T0146,Ekskogen,681806,6615623,2018,287,466
01,Stockholms län,0115,Vallentuna,T0142,"Ekskogen, Älgeby och Långsjötorp",690114,6612899,2015,333,155
01,Stockholms län,0115,Vallentuna,T0142,"Ekskogen, Älgeby och Långsjötorp",690114,6612899,2018,352,163
01,Stockholms län,0115,Vallentuna,T0202,Johannesudd,671343,6605439,2015,281,1809
01,Stockholms län,0115,Vallentuna,T0202,Johannesudd,671343,6605439,2018,293,1867
01,Stockholms län,0115,Vallentuna,T0208,Karby,681937,6606918,2015,853,1558
01,Stockholms län,0115,Vallentuna,T0208,Karby,681937,6606918,2018,848,1546
01,Stockholms län,0115,Vallentuna,T0224,Kårsta,684203,6617564,2015,502,711
01,Stockholms län,0115,Vallentuna,T0224,Kårsta,684203,6617564,2018,511,639
01,Stockholms län,0115,Vallentuna,T0232,Lindholmen,675285,6609383,2015,1146,932
01,Stockholms län,0115,Vallentuna,T0232,Lindholmen,675285,6609383,2018,1214,946
01,Stockholms län,0115,Vallentuna,T0388,Vallentuna,674255,6600716,2015,31937,1879
01,Stockholms län,0115,Vallentuna,T0388,Vallentuna,674255,6600716,2018,32847,1870
01,Stockholms län,0117,Österåker,T0102,Bammarboda,696244,6601671,2015,647,210
01,Stockholms län,0117,Österåker,T0102,Bammarboda,696244,6601671,2018,664,215
01,Stockholms län,0117,Österåker,T0270,Laggarsvik och Linanäs,699532,6599107,2015,303,78
01,Stockholms län,0117,Österåker,T0270,Laggarsvik och Linanäs,699532,6599107,2018,307,79
01,Stockholms län,0117,Österåker,T0334,"Nolsjö, Mellansjö, Åsättra och Lervikstorp*",706096,6602617,2015,354,245
01,Stockholms län,0117,Österåker,T0334,"Nolsjö, Mellansjö, Åsättra och Lervikstorp*",706096,6602617,2018,563,202
01,Stockholms län,0117,Österåker,T0306,Nyhagen och Översättra,691263,6600108,2015,619,817
01,Stockholms län,0117,Österåker,T0306,Nyhagen och Översättra,691263,6600108,2018,649,856
01,Stockholms län,0117,Österåker,T0292,Rydbo,680570,6595796,2015,597,1439
01,Stockholms län,0117,Österåker,T0292,Rydbo,680570,6595796,2018,603,1450
01,Stockholms län,0117,Österåker,T0302,Solberga,689438,6600843,2015,427,378
01,Stockholms län,0117,Österåker,T0302,Solberga,689438,6600843,2018,529,371
01,Stockholms län,0117,Österåker,T0448,Spånlöt,687626,6599838,2015,480,2101
01,Stockholms län,0117,Österåker,T0448,Spånlöt,687626,6599838,2018,474,2075
01,Stockholms län,0117,Österåker,T0326,Stava,682267,6600126,2015,347,313
01,Stockholms län,0117,Österåker,T0326,Stava,682267,6600126,2018,359,322
01,Stockholms län,0117,Österåker,T0350,Svinninge,685716,6593954,2015,2136,374
01,Stockholms län,0117,Österåker,T0350,Svinninge,685716,6593954,2018,2501,438
01,Stockholms län,0117,Österåker,T0290,Täljö,683882,6596909,2015,410,378
01,Stockholms län,0117,Österåker,T0290,Täljö,683882,6596909,2018,457,421
01,Stockholms län,0117,Österåker,T0408,Åkersberga,686070,6598891,2015,32659,1328
01,Stockholms län,0117,Österåker,T0408,Åkersberga,686070,6598891,2018,34818,1376
01,Stockholms län,0120,Värmdö,T0122,Betsede,695127,6581712,2015,278,506
01,Stockholms län,0120,Värmdö,T0122,Betsede,695127,6581712,2018,317,568
01,Stockholms län,0120,Värmdö,T0120,Brunn,695164,6576546,2015,1180,595
01,Stockholms län,0120,Värmdö,T0120,Brunn,695164,6576546,2018,1301,604
01,Stockholms län,0120,Värmdö,T0136,Djurö,710743,6580804,2015,1442,230
01,Stockholms län,0120,Värmdö,T0136,Djurö,710743,6580804,2018,1463,228
01,Stockholms län,0120,Värmdö,T0166,Fågelvikshöjden,695931,6572355,2015,2302,397
01,Stockholms län,0120,Värmdö,T0166,Fågelvikshöjden,695931,6572355,2018,2261,390
01,Stockholms län,0120,Värmdö,T0118,"Grönskan, Vedhamn och Baldersnäs",698115,6571431,2015,265,141
01,Stockholms län,0120,Värmdö,T0118,"Grönskan, Vedhamn och Baldersnäs",698115,6571431,2018,274,143
01,Stockholms län,0120,Värmdö,T0172,Gustavsberg,695711,6580180,2015,20774,1480
01,Stockholms län,0120,Värmdö,T0172,Gustavsberg,695711,6580180,2018,23467,1657
01,Stockholms län,0120,Värmdö,T0214,Kopparmora,703919,6583163,2015,2280,325
01,Stockholms län,0120,Värmdö,T0214,Kopparmora,703919,6583163,2018,2306,313
01,Stockholms län,0120,Värmdö,T0370,Koviksudde och Skeviksstrand,690810,6584743,2015,290,315
01,Stockholms län,0120,Värmdö,T0370,Koviksudde och Skeviksstrand,690810,6584743,2018,320,347
01,Stockholms län,0120,Värmdö,T0314,Lugnet och Skälsmara,701522,6573055,2015,723,188
01,Stockholms län,0120,Värmdö,T0314,Lugnet och Skälsmara,701522,6573055,2018,724,248
01,Stockholms län,0120,Värmdö,T0234,Långvik,700770,6570072,2015,1206,401
01,Stockholms län,0120,Värmdö,T0234,Långvik,700770,6570072,2018,1227,408
01,Stockholms län,0120,Värmdö,T0198,Norra Ingaröstrand och Skälsmara,702120,6574188,2015,791,174
01,Stockholms län,0120,Värmdö,T0198,Norra Ingaröstrand och Skälsmara,702120,6574188,2018,821,180
01,Stockholms län,0120,Värmdö,T0250,Norra Lagnö,693629,6584415,2015,333,350
01,Stockholms län,0120,Värmdö,T0250,Norra Lagnö,693629,6584415,2018,362,383
01,Stockholms län,0120,Värmdö,T0440,Norra Vindö,708040,6586239,2015,253,51
01,Stockholms län,0120,Värmdö,T0440,Norra Vindö,708040,6586239,2018,255,51
01,Stockholms län,0120,Värmdö,T0324,Stavsnäs,709591,6575760,2015,1784,182
01,Stockholms län,0120,Värmdö,T0324,Stavsnäs,709591,6575760,2018,1903,196
01,Stockholms län,0120,Värmdö,T0342,Strömma,700053,6577882,2015,2468,348
01,Stockholms län,0120,Värmdö,T0342,Strömma,700053,6577882,2018,2572,364
01,Stockholms län,0120,Värmdö,T0438,Älvsala,706946,6579557,2015,597,131
01,Stockholms län,0120,Värmdö,T0438,Älvsala,706946,6579557,2018,603,132
01,Stockholms län,0120,Värmdö,T0418,Ängsvik,699756,6585235,2015,447,606
01,Stockholms län,0120,Värmdö,T0418,Ängsvik,699756,6585235,2018,443,569
01,Stockholms län,0125,Ekerö,T0140,Drottningholm,664275,6579744,2015,348,748
01,Stockholms län,0125,Ekerö,T0140,Drottningholm,664275,6579744,2018,313,597
01,Stockholms län,0125,Ekerö,T0452,Ekeby tomtområde*,647704,6583286,2015,NA,NA
01,Stockholms län,0125,Ekerö,T0452,Ekeby tomtområde*,647704,6583286,2018,202,164
01,Stockholms län,0125,Ekerö,T0150,Ekerö,659550,6573965,2015,11505,1929
01,Stockholms län,0125,Ekerö,T0150,Ekerö,659550,6573965,2018,12071,1957
01,Stockholms län,0125,Ekerö,T0151,Ekerö sommarstad,655636,6573976,2015,616,653
01,Stockholms län,0125,Ekerö,T0151,Ekerö sommarstad,655636,6573976,2018,614,652
01,Stockholms län,0125,Ekerö,T0454,"Slottshagen, Bona, Helgö bol och Kungens täppa*",652654,6573961,2015,NA,NA
01,Stockholms län,0125,Ekerö,T0454,"Slottshagen, Bona, Helgö bol och Kungens täppa*",652654,6573961,2018,296,299
01,Stockholms län,0125,Ekerö,T0210,Hilleshögby,653582,6586523,2015,217,286
01,Stockholms län,0125,Ekerö,T0210,Hilleshögby,653582,6586523,2018,278,340
01,Stockholms län,0125,Ekerö,T0183,Jungfrusund,662094,6573900,2015,NA,NA
01,Stockholms län,0125,Ekerö,T0183,Jungfrusund,662094,6573900,2018,290,2030
01,Stockholms län,0125,Ekerö,T0218,Kungsberga,649676,6588150,2015,708,393
01,Stockholms län,0125,Ekerö,T0218,Kungsberga,649676,6588150,2018,894,353
01,Stockholms län,0125,Ekerö,T0230,Lilla Stenby,643176,6585655,2015,284,304
01,Stockholms län,0125,Ekerö,T0230,Lilla Stenby,643176,6585655,2018,269,319
01,Stockholms län,0125,Ekerö,T0246,Lurudden,654088,6573902,2015,223,391
01,Stockholms län,0125,Ekerö,T0246,Lurudden,654088,6573902,2018,222,391
01,Stockholms län,0125,Ekerö,T0182,Parksidan och Solsidan,662279,6574521,2015,944,1508
01,Stockholms län,0125,Ekerö,T0182,Parksidan och Solsidan,662279,6574521,2018,965,1693
01,Stockholms län,0125,Ekerö,T0328,Stenhamra,652931,6580375,2015,3588,1047
01,Stockholms län,0125,Ekerö,T0328,Stenhamra,652931,6580375,2018,3559,1035
01,Stockholms län,0125,Ekerö,T0266,Sundby,654722,6575418,2015,349,502
01,Stockholms län,0125,Ekerö,T0266,Sundby,654722,6575418,2018,444,593
01,Stockholms län,0125,Ekerö,T0362,Söderby,646859,6585499,2015,287,391
01,Stockholms län,0125,Ekerö,T0362,Söderby,646859,6585499,2018,283,386
01,Stockholms län,0125,Ekerö,T0378,Tureholm,656429,6578728,2015,799,318
01,Stockholms län,0125,Ekerö,T0378,Tureholm,656429,6578728,2018,1080,328
01,Stockholms län,0125,Ekerö,T0414,Älvnäs,657628,6575322,2015,753,1310
01,Stockholms län,0125,Ekerö,T0414,Älvnäs,657628,6575322,2018,797,1384
01,Stockholms län,0125,Ekerö,T0424,Ölsta,652029,6588654,2015,652,272
01,Stockholms län,0125,Ekerö,T0424,Ölsta,652029,6588654,2018,718,293
01,Stockholms län,0126,Huddinge,T0178,Gladö kvarn,670437,6565319,2015,640,455
01,Stockholms län,0126,Huddinge,T0178,Gladö kvarn,670437,6565319,2018,687,488
01,Stockholms län,0126,Huddinge,T0394,Vidja,674776,6565991,2015,741,391
01,Stockholms län,0126,Huddinge,T0394,Vidja,674776,6565991,2018,804,422
01,Stockholms län,0126,Huddinge,T0406,Östorp och Ådran,672310,6560763,2015,242,216
01,Stockholms län,0126,Huddinge,T0406,Östorp och Ådran,672310,6560763,2018,249,222
01,Stockholms län,0127,Botkyrka,T0458,Kagghamra tomtområde*,659356,6556758,2015,NA,NA
01,Stockholms län,0127,Botkyrka,T0458,Kagghamra tomtområde*,659356,6556758,2018,291,338
01,Stockholms län,0127,Botkyrka,T0282,Norra Riksten,666464,6564280,2015,2044,3673
01,Stockholms län,0127,Botkyrka,T0282,Norra Riksten,666464,6564280,2018,2810,4720
01,Stockholms län,0127,Botkyrka,T0298,Sibble,657414,6555792,2015,354,377
01,Stockholms län,0127,Botkyrka,T0298,Sibble,657414,6555792,2018,351,370
01,Stockholms län,0127,Botkyrka,T0372,Tumba,661263,6565018,2015,40832,2101
01,Stockholms län,0127,Botkyrka,T0372,Tumba,661263,6565018,2018,42344,2170
01,Stockholms län,0127,Botkyrka,T0396,Vårsta,659462,6562002,2015,2470,1653
01,Stockholms län,0127,Botkyrka,T0396,Vårsta,659462,6562002,2018,2495,1667
01,Stockholms län,0136,Haninge,T0132,Dalarö,696947,6562483,2015,1849,301
01,Stockholms län,0136,Haninge,T0132,Dalarö,696947,6562483,2018,1855,307
01,Stockholms län,0136,Haninge,T0430,Gansta och Söderby,675970,6550332,2015,337,192
01,Stockholms län,0136,Haninge,T0430,Gansta och Söderby,675970,6550332,2018,404,213
01,Stockholms län,0136,Haninge,T0200,Jordbro,678788,6560305,2015,10757,2249
01,Stockholms län,0136,Haninge,T0200,Jordbro,678788,6560305,2018,11453,2349
01,Stockholms län,0136,Haninge,T0238,Muskö,680775,6544332,2015,271,416
01,Stockholms län,0136,Haninge,T0238,Muskö,680775,6544332,2018,279,413
01,Stockholms län,0136,Haninge,T0258,Norra Muskö,681249,6546389,2015,218,48
01,Stockholms län,0136,Haninge,T0258,Norra Muskö,681249,6546389,2018,216,46
01,Stockholms län,0136,Haninge,T0402,Väländan,671125,6556515,2015,522,322
01,Stockholms län,0136,Haninge,T0402,Väländan,671125,6556515,2018,529,325
01,Stockholms län,0136,Haninge,T0404,Västerhaninge,677277,6557549,2015,17071,1649
01,Stockholms län,0136,Haninge,T0404,Västerhaninge,677277,6557549,2018,18428,1707
01,Stockholms län,0136,Haninge,T0434,Årsta Havsbad,681309,6553762,2015,389,268
01,Stockholms län,0136,Haninge,T0434,Årsta Havsbad,681309,6553762,2018,475,315
01,Stockholms län,0139,Upplands-Bro,T0112,Bro,650322,6600429,2015,8266,2272
01,Stockholms län,0139,Upplands-Bro,T0112,Bro,650322,6600429,2018,8915,2005
01,Stockholms län,0139,Upplands-Bro,T0124,Brunna,655082,6599877,2015,3948,1761
01,Stockholms län,0139,Upplands-Bro,T0124,Brunna,655082,6599877,2018,4015,1165
01,Stockholms län,0139,Upplands-Bro,T0190,Håbo-Tibble kyrkby,651338,6606224,2015,657,407
01,Stockholms län,0139,Upplands-Bro,T0190,Håbo-Tibble kyrkby,651338,6606224,2018,654,414
01,Stockholms län,0139,Upplands-Bro,T0220,Kungsängen,654941,6597191,2015,10151,2334
01,Stockholms län,0139,Upplands-Bro,T0220,Kungsängen,654941,6597191,2018,12014,2531
01,Stockholms län,0139,Upplands-Bro,T0460,Jursta*,647819,6600218,2015,NA,NA
01,Stockholms län,0139,Upplands-Bro,T0460,Jursta*,647819,6600218,2018,367,4638
01,Stockholms län,0139,Upplands-Bro,T0286,Rättarboda,647772,6598581,2015,313,676
01,Stockholms län,0139,Upplands-Bro,T0286,Rättarboda,647772,6598581,2018,352,743
01,Stockholms län,0140,Nykvarn,T0158,Finkarby,631854,6567327,2015,220,387
01,Stockholms län,0140,Nykvarn,T0158,Finkarby,631854,6567327,2018,211,358
01,Stockholms län,0140,Nykvarn,T0262,Nygårds hagar,629471,6566457,2015,NA,NA
01,Stockholms län,0140,Nykvarn,T0262,Nygårds hagar,629471,6566457,2018,214,917
01,Stockholms län,0140,Nykvarn,T0260,Nykvarn,639031,6562121,2015,7327,1309
01,Stockholms län,0140,Nykvarn,T0260,Nykvarn,639031,6562121,2018,7739,1353
01,Stockholms län,0140,Nykvarn,T0382,Stensättra tomtområde,637481,6568299,2015,236,263
01,Stockholms län,0140,Nykvarn,T0382,Stensättra tomtområde,637481,6568299,2018,429,370
01,Stockholms län,0140,Nykvarn,T0468,Turinge och Vidbynäs,639116,6564658,2015,NA,NA
01,Stockholms län,0140,Nykvarn,T0468,Turinge och Vidbynäs,639116,6564658,2018,238,392
01,Stockholms län,0160,Täby,T0114,Arninge,677278,6596249,2015,295,229
01,Stockholms län,0160,Täby,T0114,Arninge,677278,6596249,2018,1354,872
01,Stockholms län,0162,Danderyd,T0368,Tranholmen,675478,6585887,2015,384,991
01,Stockholms län,0162,Danderyd,T0368,Tranholmen,675478,6585887,2018,416,1090
01,Stockholms län,0163,Sollentuna,T0384,Upplands Väsby och Sollentuna,666503,6591042,2015,139606,3071
01,Stockholms län,0163,Sollentuna,T0384,Upplands Väsby och Sollentuna,666503,6591042,2018,146102,3117
01,Stockholms län,0180,Stockholm,T0336,Stockholm,666918,6565859,2015,1515017,3659
01,Stockholms län,0180,Stockholm,T0336,Stockholm,666918,6565859,2018,1584196,3806
01,Stockholms län,0181,Södertälje,T0148,Ekeby,643645,6571090,2015,990,1503
01,Stockholms län,0181,Södertälje,T0148,Ekeby,643645,6571090,2018,983,1534
01,Stockholms län,0181,Södertälje,T0196,Hölö,645577,6545283,2015,1477,880
01,Stockholms län,0181,Södertälje,T0196,Hölö,645577,6545283,2018,1515,904
01,Stockholms län,0181,Södertälje,T0204,Järna,646695,6552964,2015,6038,1487
01,Stockholms län,0181,Södertälje,T0204,Järna,646695,6552964,2018,6184,1586
01,Stockholms län,0181,Södertälje,T0444,Kallfors,646823,6555433,2015,563,1018
01,Stockholms län,0181,Södertälje,T0444,Kallfors,646823,6555433,2018,1404,992
01,Stockholms län,0181,Södertälje,T0244,Mölnbo,639282,6548338,2015,1089,722
01,Stockholms län,0181,Södertälje,T0244,Mölnbo,639282,6548338,2018,1062,709
01,Stockholms län,0181,Södertälje,T0344,Nibble,650701,6549813,2015,255,559
01,Stockholms län,0181,Södertälje,T0344,Nibble,650701,6549813,2018,240,501
01,Stockholms län,0181,Södertälje,T0272,Pershagen,651974,6560013,2015,2235,2106
01,Stockholms län,0181,Södertälje,T0272,Pershagen,651974,6560013,2018,2200,2077
01,Stockholms län,0181,Södertälje,T0310,Sandviken,642553,6572616,2015,418,277
01,Stockholms län,0181,Södertälje,T0310,Sandviken,642553,6572616,2018,409,271
01,Stockholms län,0181,Södertälje,T0356,Södertälje,648452,6564590,2015,70777,2531
01,Stockholms län,0181,Södertälje,T0356,Södertälje,648452,6564590,2018,73872,2591
01,Stockholms län,0181,Södertälje,T0374,Tuna,641486,6571035,2015,404,449
01,Stockholms län,0181,Södertälje,T0374,Tuna,641486,6571035,2018,399,447
01,Stockholms län,0181,Södertälje,T0390,Vattubrinken,646891,6569744,2015,356,378
01,Stockholms län,0181,Södertälje,T0390,Vattubrinken,646891,6569744,2018,385,410
01,Stockholms län,0181,Södertälje,T0398,Viksäter och Viksberg,649312,6569520,2015,859,569
01,Stockholms län,0181,Södertälje,T0398,Viksäter och Viksberg,649312,6569520,2018,902,581
01,Stockholms län,0182,Nacka,T0156,Fisksätra,685397,6577105,2015,8117,8363
01,Stockholms län,0182,Nacka,T0156,Fisksätra,685397,6577105,2018,8334,8282
01,Stockholms län,0182,Nacka,T0192,Hästhagen,679691,6577534,2015,529,1428
01,Stockholms län,0182,Nacka,T0192,Hästhagen,679691,6577534,2018,496,1334
01,Stockholms län,0182,Nacka,T0212,Kil,689217,6582013,2015,861,962
01,Stockholms län,0182,Nacka,T0212,Kil,689217,6582013,2018,993,1088
01,Stockholms län,0182,Nacka,T0216,Kummelnäs,686287,6583438,2015,NA,NA
01,Stockholms län,0182,Nacka,T0216,Kummelnäs,686287,6583438,2018,4675,765
01,Stockholms län,0182,Nacka,T0296,Saltsjöbaden,687547,6574635,2015,9477,1808
01,Stockholms län,0182,Nacka,T0296,Saltsjöbaden,687547,6574635,2018,9467,1809
01,Stockholms län,0182,Nacka,T0436,Älgö,690539,6574365,2015,908,449
01,Stockholms län,0182,Nacka,T0436,Älgö,690539,6574365,2018,991,494
01,Stockholms län,0186,Lidingö,T0228,Lidingö,677940,6584789,2015,42466,2531
01,Stockholms län,0186,Lidingö,T0228,Lidingö,677940,6584789,2018,43925,2615
01,Stockholms län,0186,Lidingö,T0332,Sticklinge udde,676693,6587072,2015,3037,2389
01,Stockholms län,0186,Lidingö,T0332,Sticklinge udde,676693,6587072,2018,3080,2361
01,Stockholms län,0186,Lidingö,T0466,Storholmen,678314,6588458,2015,NA,NA
01,Stockholms län,0186,Lidingö,T0466,Storholmen,678314,6588458,2018,208,585
01,Stockholms län,0187,Vaxholm,T0222,Kullö,687774,6590640,2015,904,2199
01,Stockholms län,0187,Vaxholm,T0222,Kullö,687774,6590640,2018,1031,2254
01,Stockholms län,0187,Vaxholm,T0276,Resarö,689675,6592793,2015,3249,931
01,Stockholms län,0187,Vaxholm,T0276,Resarö,689675,6592793,2018,3297,944
01,Stockholms län,0187,Vaxholm,T0268,Rindö,693144,6588824,2015,1100,672
01,Stockholms län,0187,Vaxholm,T0268,Rindö,693144,6588824,2018,1347,742
01,Stockholms län,0187,Vaxholm,T0446,Skarpö,692005,6590487,2015,290,281
01,Stockholms län,0187,Vaxholm,T0446,Skarpö,692005,6590487,2018,274,265
01,Stockholms län,0187,Vaxholm,T0432,Tynningö,693798,6586230,2015,380,82
01,Stockholms län,0187,Vaxholm,T0432,Tynningö,693798,6586230,2018,363,79
01,Stockholms län,0187,Vaxholm,T0392,Vaxholm,689133,6589810,2015,4849,2686
01,Stockholms län,0187,Vaxholm,T0392,Vaxholm,689133,6589810,2018,5145,2874
01,Stockholms län,0188,Norrtälje,T0100,Bergshamra,704952,6615294,2015,572,225
01,Stockholms län,0188,Norrtälje,T0100,Bergshamra,704952,6615294,2018,604,231
01,Stockholms län,0188,Norrtälje,T0126,Blidö,719585,6614683,2015,266,54
01,Stockholms län,0188,Norrtälje,T0126,Blidö,719585,6614683,2018,258,46
01,Stockholms län,0188,Norrtälje,T0144,Edsbro,694799,6644041,2015,578,382
01,Stockholms län,0188,Norrtälje,T0144,Edsbro,694799,6644041,2018,595,392
01,Stockholms län,0188,Norrtälje,T0164,Finsta,696417,6627321,2015,239,542
01,Stockholms län,0188,Norrtälje,T0164,Finsta,696417,6627321,2018,257,584
01,Stockholms län,0188,Norrtälje,T0168,Grisslehamn,712141,6668768,2015,418,94
01,Stockholms län,0188,Norrtälje,T0168,Grisslehamn,712141,6668768,2018,416,92
01,Stockholms län,0188,Norrtälje,T0176,Hallstavik,700394,6661991,2015,4536,915
01,Stockholms län,0188,Norrtälje,T0176,Hallstavik,700394,6661991,2018,4723,925
01,Stockholms län,0188,Norrtälje,T0184,Herräng,701497,6672250,2015,377,201
01,Stockholms län,0188,Norrtälje,T0184,Herräng,701497,6672250,2018,381,202
01,Stockholms län,0188,Norrtälje,T0456,"Grovstanäs, Hysingsvik och Solö*",710141,6621148,2015,NA,NA
01,Stockholms län,0188,Norrtälje,T0456,"Grovstanäs, Hysingsvik och Solö*",710141,6621148,2018,210,115
01,Stockholms län,0188,Norrtälje,T0442,Hästängen och Mora,706751,6616899,2015,690,301
01,Stockholms län,0188,Norrtälje,T0442,Hästängen och Mora,706751,6616899,2018,726,298
01,Stockholms län,0188,Norrtälje,T0462,Malstaby *,704477,6631982,2015,NA,NA
01,Stockholms län,0188,Norrtälje,T0462,Malstaby *,704477,6631982,2018,209,374
01,Stockholms län,0188,Norrtälje,T0206,"Nabbo, Gräddö och Rävsnäs",726505,6631977,2015,556,94
01,Stockholms län,0188,Norrtälje,T0206,"Nabbo, Gräddö och Rävsnäs",726505,6631977,2018,587,100
01,Stockholms län,0188,Norrtälje,T0252,Norrtälje,708152,6630471,2015,19365,1947
01,Stockholms län,0188,Norrtälje,T0252,Norrtälje,708152,6630471,2018,21188,2046
01,Stockholms län,0188,Norrtälje,T0346,Nysättra,718441,6636999,2015,255,183
01,Stockholms län,0188,Norrtälje,T0346,Nysättra,718441,6636999,2018,292,210
01,Stockholms län,0188,Norrtälje,T0464,Oxhalsö,723862,6616797,2015,NA,NA
01,Stockholms län,0188,Norrtälje,T0464,Oxhalsö,723862,6616797,2018,212,61
01,Stockholms län,0188,Norrtälje,T0278,Riala,698647,6615424,2015,329,268
01,Stockholms län,0188,Norrtälje,T0278,Riala,698647,6615424,2018,360,277
01,Stockholms län,0188,Norrtälje,T0280,Rimbo,688710,6627723,2015,4882,1417
01,Stockholms län,0188,Norrtälje,T0280,Rimbo,688710,6627723,2018,5117,1472
01,Stockholms län,0188,Norrtälje,T0294,Rånäs,685255,6634135,2015,428,891
01,Stockholms län,0188,Norrtälje,T0294,Rånäs,685255,6634135,2018,421,875
01,Stockholms län,0188,Norrtälje,T0308,Skebobruk,701488,6653117,2015,276,300
01,Stockholms län,0188,Norrtälje,T0308,Skebobruk,701488,6653117,2018,255,277
01,Stockholms län,0188,Norrtälje,T0322,Spillersboda,716921,6624776,2015,480,119
01,Stockholms län,0188,Norrtälje,T0322,Spillersboda,716921,6624776,2018,485,119
01,Stockholms län,0188,Norrtälje,T0348,Svanberga,705407,6639684,2015,524,562
01,Stockholms län,0188,Norrtälje,T0348,Svanberga,705407,6639684,2018,555,595
01,Stockholms län,0188,Norrtälje,T0352,Söderby-Karl,706700,6645033,2015,268,310
01,Stockholms län,0188,Norrtälje,T0352,Söderby-Karl,706700,6645033,2018,262,312
01,Stockholms län,0188,Norrtälje,T0354,Södersvik,719904,6628525,2015,352,146
01,Stockholms län,0188,Norrtälje,T0354,Södersvik,719904,6628525,2018,401,134
01,Stockholms län,0188,Norrtälje,T0412,Älmsta,712585,6654197,2015,1376,609
01,Stockholms län,0188,Norrtälje,T0412,Älmsta,712585,6654197,2018,1422,578
01,Stockholms län,0191,Sigtuna,T0188,Granby,648194,6616151,2015,240,501
01,Stockholms län,0191,Sigtuna,T0188,Granby,648194,6616151,2018,299,577
01,Stockholms län,0191,Sigtuna,T0240,Märsta,660086,6612893,2015,27034,4046
01,Stockholms län,0191,Sigtuna,T0240,Märsta,660086,6612893,2018,29199,4358
01,Stockholms län,0191,Sigtuna,T0284,Rosersberg,662650,6607075,2015,1765,658
01,Stockholms län,0191,Sigtuna,T0284,Rosersberg,662650,6607075,2018,1815,581
01,Stockholms län,0191,Sigtuna,T0300,Sigtuna,653627,6612210,2015,9074,1707
01,Stockholms län,0191,Sigtuna,T0300,Sigtuna,653627,6612210,2018,9592,1753
01,Stockholms län,0191,Sigtuna,T0380,Steningehöjden,657755,6612651,2015,1130,2896
01,Stockholms län,0191,Sigtuna,T0380,Steningehöjden,657755,6612651,2018,1240,3521
01,Stockholms län,0191,Sigtuna,T0470,Venngarn,653371,6615463,2015,NA,NA
01,Stockholms län,0191,Sigtuna,T0470,Venngarn,653371,6615463,2018,358,1225
01,Stockholms län,0192,Nynäshamn,T0364,Grödby,664469,6549280,2015,551,528
01,Stockholms län,0192,Nynäshamn,T0364,Grödby,664469,6549280,2018,600,568
01,Stockholms län,0192,Nynäshamn,T0226,Landfjärden,671095,6547785,2015,277,217
01,Stockholms län,0192,Nynäshamn,T0226,Landfjärden,671095,6547785,2018,286,222
01,Stockholms län,0192,Nynäshamn,T0254,Lidatorp och Klövsta,667436,6538793,2015,363,889
01,Stockholms län,0192,Nynäshamn,T0254,Lidatorp och Klövsta,667436,6538793,2018,375,913
01,Stockholms län,0192,Nynäshamn,T0264,Nynäshamn,669611,6533538,2015,14532,2042
01,Stockholms län,0192,Nynäshamn,T0264,Nynäshamn,669611,6533538,2018,14855,2055
01,Stockholms län,0192,Nynäshamn,T0386,Oxnö och Svärdsö,663556,6529350,2015,293,76
01,Stockholms län,0192,Nynäshamn,T0386,Oxnö och Svärdsö,663556,6529350,2018,315,82
01,Stockholms län,0192,Nynäshamn,T0330,Segersäng,668307,6546713,2015,757,907
01,Stockholms län,0192,Nynäshamn,T0330,Segersäng,668307,6546713,2018,767,927
01,Stockholms län,0192,Nynäshamn,T0320,Sunnerby och Spångbro*,662226,6545648,2015,1272,1075
01,Stockholms län,0192,Nynäshamn,T0320,Sunnerby och Spångbro*,662226,6545648,2018,1347,970
01,Stockholms län,0192,Nynäshamn,T0340,Stora Vika,660261,6538588,2015,695,1374
01,Stockholms län,0192,Nynäshamn,T0340,Stora Vika,660261,6538588,2018,734,1442
01,Stockholms län,0192,Nynäshamn,T0420,Ösmo,666390,6542012,2015,3866,1839
01,Stockholms län,0192,Nynäshamn,T0420,Ösmo,666390,6542012,2018,3916,1859
03,Uppsala län,0305,Håbo,T0520,Bålsta,642171,6605636,2015,13138,1285
03,Uppsala län,0305,Håbo,T0520,Bålsta,642171,6605636,2018,15210,1325
03,Uppsala län,0305,Håbo,T0570,Häggeby och Vreta,643173,6615742,2015,261,299
03,Uppsala län,0305,Håbo,T0570,Häggeby och Vreta,643173,6615742,2018,248,369
03,Uppsala län,0305,Håbo,T0690,Kivinge,638693,6614096,2015,NA,NA
03,Uppsala län,0305,Håbo,T0690,Kivinge,638693,6614096,2018,203,367
